formal_label,run_name,run_id,step,training_global_step,actor_entropy,actor_kl_loss,actor_ppo_kl,actor_pg_loss,train_response_length_mean,val_reward_mean,val_reward_pass1,val_reward_pass8,val_reward_best8_mean,val_aux_response_length_mean,val_token_entropy_mean,val_low_confidence_ratio,val_token_response_length_mean,val_top1_prob_mean,val_eos_prob_mean,val_topk_mass_mean,val_analyzed_samples,val_analyzed_sample_fraction
Instruct baseline (n=8),instruct_c_n8_baseline_rerun180_20260404_113902,z0ub6abmgswdgbah08442,78,78.0,0.0581938438117504,2.5257362263886307e-05,1.1555135898838088e-05,0.0,520.205078125,0.688,0.688,0.86,0.832896,468.203125,0.155040273566129,0.022192557984315,468.203125,0.9614229581321436,0.0020690350531139,0.9926383902150164,64.0,0.016
Instruct baseline (n=8),instruct_c_n8_baseline_rerun180_20260404_113902,z0ub6abmgswdgbah08442,79,79.0,0.057803064584732,2.391042056260062e-05,2.109965135699277e-05,0.0,516.853515625,,,,,,,,,,,,,
Instruct baseline (n=8),instruct_c_n8_baseline_rerun180_20260404_113902,z0ub6abmgswdgbah08442,80,80.0,0.0571134649217128,2.41109484946378e-05,4.4081604694490295e-05,0.0,516.953125,,,,,,,,,,,,,
Instruct baseline (n=8),instruct_c_n8_baseline_rerun180_20260404_113902,z0ub6abmgswdgbah08442,81,81.0,0.0760343894362449,2.424282516599873e-05,-1.0186161162717422e-05,1.481727940699784e-05,520.986328125,,,,,,,,,,,,,
Instruct baseline (n=8),instruct_c_n8_baseline_rerun180_20260404_113902,z0ub6abmgswdgbah08442,82,82.0,0.0641757249832153,2.2923729435575524e-05,-6.284449192150987e-07,0.0,518.91015625,,,,,,,,,,,,,
Instruct baseline (n=8),instruct_c_n8_baseline_rerun180_20260404_113902,z0ub6abmgswdgbah08442,83,83.0,0.058911882340908,2.7266929823355213e-05,7.958222029813555e-06,0.0,520.19140625,,,,,,,,,,,,,
Instruct baseline (n=8),instruct_c_n8_baseline_rerun180_20260404_113902,z0ub6abmgswdgbah08442,84,84.0,0.05818348005414,2.3924811515030345e-05,-2.1541272531400143e-05,0.0,519.078125,0.685,0.685,0.854,0.8266859999999999,474.21875,0.2038255345880298,0.0263920922570016,474.21875,0.9552336615824816,0.0021512079886981,0.9881281955473898,64.0,0.016
Instruct baseline (n=8),instruct_c_n8_baseline_rerun180_20260404_113902,z0ub6abmgswdgbah08442,85,85.0,0.0582390651106834,2.3663888981673157e-05,-2.9946048144546825e-05,-3.540623447406688e-05,519.291015625,,,,,,,,,,,,,
Instruct baseline (n=8),instruct_c_n8_baseline_rerun180_20260404_113902,z0ub6abmgswdgbah08442,86,86.0,0.0619295723736286,2.4528823519887052e-05,-2.1239756513580232e-06,-1.426706148777157e-07,518.515625,,,,,,,,,,,,,
Instruct baseline (n=8),instruct_c_n8_baseline_rerun180_20260404_113902,z0ub6abmgswdgbah08442,87,87.0,0.0589570254087448,2.5110460505572973e-05,-4.934446418136673e-07,7.668075340916403e-06,518.298828125,,,,,,,,,,,,,
Instruct baseline (n=8),instruct_c_n8_baseline_rerun180_20260404_113902,z0ub6abmgswdgbah08442,88,88.0,0.0580402500927448,2.3743921794050493e-05,-2.726238182049201e-05,3.791553353948984e-06,517.083984375,,,,,,,,,,,,,
Instruct baseline (n=8),instruct_c_n8_baseline_rerun180_20260404_113902,z0ub6abmgswdgbah08442,89,89.0,0.064482107758522,2.461860047375808e-05,4.3671592480087895e-05,0.0,519.23828125,,,,,,,,,,,,,
Instruct baseline (n=8),instruct_c_n8_baseline_rerun180_20260404_113902,z0ub6abmgswdgbah08442,90,90.0,0.0752276107668876,2.3570950304474536e-05,4.503347774686972e-07,3.3341812013532035e-06,516.970703125,0.69375,0.69375,0.856,0.830676,476.0,0.1772115350771351,0.0243237920168067,476.0,0.9588539590354728,0.0021295705712361,0.9900531678640542,64.0,0.016
Instruct baseline (n=8),instruct_c_n8_baseline_rerun180_20260404_113902,z0ub6abmgswdgbah08442,91,91.0,0.0565450564026832,2.302575666845996e-05,1.6394875267167208e-05,0.0,518.236328125,,,,,,,,,,,,,
Instruct baseline (n=8),instruct_c_n8_baseline_rerun180_20260404_113902,z0ub6abmgswdgbah08442,92,92.0,0.05939781665802,2.3724291722260205e-05,-3.3748081120776874e-05,3.171591743011959e-06,519.232421875,,,,,,,,,,,,,
Instruct baseline (n=8),instruct_c_n8_baseline_rerun180_20260404_113902,z0ub6abmgswdgbah08442,93,93.0,0.0572880618274211,2.451797744384976e-05,-6.61875856544647e-06,1.0663605280569756e-05,518.771484375,,,,,,,,,,,,,
Instruct baseline (n=8),instruct_c_n8_baseline_rerun180_20260404_113902,z0ub6abmgswdgbah08442,94,94.0,0.0573410391807556,2.473173496753133e-05,-7.477181441228886e-07,0.0,518.3671875,,,,,,,,,,,,,
Instruct baseline (n=8),instruct_c_n8_baseline_rerun180_20260404_113902,z0ub6abmgswdgbah08442,95,95.0,0.058806475251913,2.2644908163727e-05,-4.4804227995118295e-05,0.0,516.189453125,,,,,,,,,,,,,
Instruct baseline (n=8),instruct_c_n8_baseline_rerun180_20260404_113902,z0ub6abmgswdgbah08442,96,96.0,0.0580536238849163,2.3102791764983976e-05,5.458953579484671e-05,0.0,518.19140625,0.6935,0.6935,0.848,0.823136,468.609375,0.1502309722050729,0.0210063018905671,468.609375,0.9614537045643315,0.0021161478472266,0.9929575720250254,64.0,0.016
Instruct baseline (n=8),instruct_c_n8_baseline_rerun180_20260404_113902,z0ub6abmgswdgbah08442,97,97.0,0.0591241940855979,2.3042121004124283e-05,-2.405373427372126e-05,0.0,518.76953125,,,,,,,,,,,,,
Instruct baseline (n=8),instruct_c_n8_baseline_rerun180_20260404_113902,z0ub6abmgswdgbah08442,98,98.0,0.058662511408329,2.3260287097315316e-05,-1.6871165554821488e-05,0.0,515.29296875,,,,,,,,,,,,,
Instruct baseline (n=8),instruct_c_n8_baseline_rerun180_20260404_113902,z0ub6abmgswdgbah08442,99,99.0,0.0619596131145954,2.212757641828489e-05,-1.269190076591542e-05,0.0,517.404296875,,,,,,,,,,,,,
Instruct baseline (n=8),instruct_c_n8_baseline_rerun180_20260404_113902,z0ub6abmgswdgbah08442,100,100.0,0.0632026642560958,2.439857897940101e-05,2.309054868732119e-05,0.0,518.740234375,,,,,,,,,,,,,
