slug,paper_label,short_label,family,kind,step,sample_count,score,response_length,answer_tail_confidence,low_confidence_token_ratio,token_entropy_mean,eos_prob_final,top1_prob_mean
instr_n8,Instruct baseline (n=8),Instruct n=8,Instruct,one-shot,12,4000,0.6805,470.3125,0.9456389902770752,0.019057017718296265,0.1253820710699074,0.9702596863353392,0.963483888655901
instr_n8,Instruct baseline (n=8),Instruct n=8,Instruct,one-shot,18,4000,0.688,493.484375,0.909700405325566,0.029181518435507314,0.21793360519222915,0.9705931940115988,0.9531245538964868
instr_n8,Instruct baseline (n=8),Instruct n=8,Instruct,one-shot,24,4000,0.68225,487.578125,0.9207492602508864,0.03260387512636953,0.2501983527909033,0.967505179985892,0.948334897402674
instr_n8,Instruct baseline (n=8),Instruct n=8,Instruct,one-shot,30,4000,0.6875,469.078125,0.9455961745698005,0.019730062304006424,0.1399531769566238,0.9818844147957861,0.9627289632335305
instr_n8,Instruct baseline (n=8),Instruct n=8,Instruct,one-shot,36,4000,0.6895,466.46875,0.9223445812240243,0.027189771422854392,0.1815094532794319,0.9845856549218297,0.9548409413546324
instr_n8,Instruct baseline (n=8),Instruct n=8,Instruct,one-shot,42,4000,0.68175,479.5625,0.949353788048029,0.01698242512793513,0.11224965495057404,0.9950609318912029,0.9638494895771146
instr_n8,Instruct baseline (n=8),Instruct n=8,Instruct,one-shot,48,4000,0.68775,449.03125,0.9291022797115147,0.0205041856461321,0.12843612191500142,0.9849321478977799,0.9624886736273766
instr_n8,Instruct baseline (n=8),Instruct n=8,Instruct,one-shot,54,4000,0.6915,473.40625,0.9385410319082439,0.021087689648993546,0.15362070023547858,0.9927142821252346,0.9610249772667885
instr_n8,Instruct baseline (n=8),Instruct n=8,Instruct,one-shot,60,4000,0.688,474.375,0.933322754688561,0.022516584351251367,0.15906840394018218,0.9808481147047132,0.9589715674519539
instr_n8,Instruct baseline (n=8),Instruct n=8,Instruct,one-shot,66,4000,0.68775,478.125,0.9393843160942197,0.020851920769928256,0.14092855504713953,0.9642743270960636,0.9613426337018609
instr_n8,Instruct baseline (n=8),Instruct n=8,Instruct,one-shot,72,4000,0.68575,484.796875,0.9358961349353194,0.020755566212756094,0.13879915041616186,0.9796000602655113,0.9624418644234538
instr_n8,Instruct baseline (n=8),Instruct n=8,Instruct,one-shot,78,4000,0.688,468.203125,0.9232948428689269,0.02077017967530992,0.1440171598806046,0.9628882264369167,0.9620949178934097
instr_n8,Instruct baseline (n=8),Instruct n=8,Instruct,one-shot,84,4000,0.685,474.21875,0.932987140622572,0.020389727669680724,0.15468343714019284,0.9730685530230403,0.9606392486020923
instr_n8,Instruct baseline (n=8),Instruct n=8,Instruct,one-shot,90,4000,0.69375,476.0,0.9322031257906929,0.020147709481534548,0.14778741128975525,0.9826030731201172,0.9612968638539314
instr_n8,Instruct baseline (n=8),Instruct n=8,Instruct,one-shot,96,4000,0.6935,468.609375,0.9377373646711931,0.018445353907736717,0.13002808165038005,0.9838881157338619,0.9632627721875906
instr_n8,Instruct baseline (n=8),Instruct n=8,Instruct,one-shot,102,4000,0.68325,488.09375,0.9493416326586157,0.017886896846903255,0.11732818355085328,0.9872743608430028,0.965286179445684
instr_n8,Instruct baseline (n=8),Instruct n=8,Instruct,one-shot,108,4000,0.68925,466.5,0.9253960420610383,0.03554797001197585,0.28762111673131585,0.9730708301067352,0.9471978689543903
instr_n8,Instruct baseline (n=8),Instruct n=8,Instruct,one-shot,114,4000,0.6845,482.890625,0.9527963371947408,0.01808462575354497,0.10961057001259178,0.9907892737537622,0.9654056718572974
instr_n8,Instruct baseline (n=8),Instruct n=8,Instruct,one-shot,120,4000,0.6955,480.59375,0.9402857136446983,0.024469603660691064,0.16731526603689417,0.9803563794121146,0.9586172429844737
instr_n8,Instruct baseline (n=8),Instruct n=8,Instruct,one-shot,126,4000,0.68825,481.09375,0.9486572830937803,0.020352558229205897,0.14354845986235887,0.9816596311429748,0.961320755071938
instr_n8,Instruct baseline (n=8),Instruct n=8,Instruct,one-shot,132,4000,0.68675,488.859375,0.9158948742551729,0.032741268070822116,0.2340240371413529,0.9643412045552395,0.9507872173562646
instr_n8,Instruct baseline (n=8),Instruct n=8,Instruct,one-shot,138,4000,0.68225,473.234375,0.9435457149520516,0.024982840222946834,0.18312951776897535,0.9839445645920932,0.9567446699365973
instr_n8,Instruct baseline (n=8),Instruct n=8,Instruct,one-shot,144,4000,0.69375,477.890625,0.9249437928083353,0.03606003806271474,0.30634226521942765,0.9879518989473581,0.946772528346628
instr_n8,Instruct baseline (n=8),Instruct n=8,Instruct,one-shot,150,4000,0.692,471.25,0.9546670950949192,0.01892445984049118,0.12820433161687106,0.9848797805607319,0.9632877176627517
instr_n8,Instruct baseline (n=8),Instruct n=8,Instruct,one-shot,156,4000,0.68925,476.25,0.9310626848600805,0.02307485034361889,0.17765225074253976,0.9826695574447513,0.9579470725730062
instr_n8,Instruct baseline (n=8),Instruct n=8,Instruct,one-shot,162,4000,0.6995,475.203125,0.957329879514873,0.018072388500513625,0.12112871027784422,0.9951614560559392,0.9635395854711533
instr_n8,Instruct baseline (n=8),Instruct n=8,Instruct,one-shot,168,4000,0.68825,470.4375,0.9556635683402419,0.017721917374728946,0.11331188213080168,0.9958001626655459,0.9641648521646857
instr_n8,Instruct baseline (n=8),Instruct n=8,Instruct,one-shot,174,4000,0.687,462.71875,0.9490623651072383,0.01900213083354174,0.11786708288127556,0.994650399312377,0.9641800476238132
instr_n8,Instruct baseline (n=8),Instruct n=8,Instruct,one-shot,180,4000,0.68725,470.34375,0.9571306044235826,0.018683212936593918,0.1322405325481668,0.9925984116271138,0.9634320987388492
instr_full,Instruct full-data,Instruct full,Instruct,full-data,0,4000,0.68375,473.25,0.9526396980509162,0.017585024510481162,0.11262250173604116,0.994733932428062,0.9623808907344937
instr_full,Instruct full-data,Instruct full,Instruct,full-data,6,4000,0.68,478.28125,0.9420371670275927,0.023727548881652183,0.17440480249933898,0.9904145579785109,0.9593227412551641
instr_full,Instruct full-data,Instruct full,Instruct,full-data,12,4000,0.6865,466.796875,0.9406067128293216,0.019622532599896658,0.1307461445685476,0.9915841408073902,0.9621870908886194
instr_full,Instruct full-data,Instruct full,Instruct,full-data,18,4000,0.6835,505.53125,0.9398382190847769,0.02923191455374763,0.2191349015920423,0.9839921798557043,0.9526857910677791
instr_full,Instruct full-data,Instruct full,Instruct,full-data,24,4000,0.68425,477.890625,0.9429341416398529,0.022317974391626194,0.15127966599538922,0.9590435299323872,0.959957892075181
instr_full,Instruct full-data,Instruct full,Instruct,full-data,30,4000,0.6925,483.390625,0.9463894865475595,0.016743439144192962,0.10718707862542942,0.98126355902059,0.9655111106112599
instr_full,Instruct full-data,Instruct full,Instruct,full-data,36,4000,0.68275,460.984375,0.9270257423631847,0.02381274372601183,0.16823602688964456,0.9937778133898973,0.9583677994087338
instr_full,Instruct full-data,Instruct full,Instruct,full-data,42,4000,0.68375,470.328125,0.9445611853152514,0.017420794549252605,0.11448689521057531,0.9775788579136133,0.9639911027625203
instr_full,Instruct full-data,Instruct full,Instruct,full-data,48,4000,0.69575,475.890625,0.9387624821683858,0.030829130901111057,0.2239379775710404,0.9804357849061489,0.9526802636682987
instr_full,Instruct full-data,Instruct full,Instruct,full-data,54,4000,0.692,480.078125,0.9352453530300409,0.01607835527829593,0.10683285200502723,0.9852571953088045,0.9654913228005171
instr_full,Instruct full-data,Instruct full,Instruct,full-data,60,4000,0.69,500.5625,0.9028902720019687,0.042881884568487294,0.3409903693245724,0.9806260457262397,0.9408557140268385
instr_full,Instruct full-data,Instruct full,Instruct,full-data,66,4000,0.6915,464.28125,0.9427945762872696,0.022265723178861663,0.16266613837797195,0.9880827646702528,0.9594767922535539
instr_full,Instruct full-data,Instruct full,Instruct,full-data,72,4000,0.69,488.78125,0.931840525183361,0.024375559623877052,0.18487627353169955,0.9749030498787761,0.9576265951618552
instr_full,Instruct full-data,Instruct full,Instruct,full-data,78,4000,0.6995,476.609375,0.9546371046453714,0.019870283442287473,0.15412529380409978,0.9920639023184776,0.9625507900491357
instr_full,Instruct full-data,Instruct full,Instruct,full-data,84,4000,0.69625,462.625,0.95354073215276,0.02282012031355407,0.15063509973697364,0.9902851432561874,0.9604893522337079
instr_full,Instruct full-data,Instruct full,Instruct,full-data,90,4000,0.691,494.828125,0.9369023693725467,0.016603410778770922,0.10823268644162454,0.9953684164211154,0.9654422691091895
instr_full,Instruct full-data,Instruct full,Instruct,full-data,96,4000,0.70275,449.0625,0.9312071361928247,0.023333947130595334,0.15010127221466973,0.9760765006067231,0.9612757219001651
instr_full,Instruct full-data,Instruct full,Instruct,full-data,102,4000,0.70125,498.046875,0.9619731148704886,0.014812180932494812,0.10482364092604257,0.9781568394317048,0.9680829681456089
instr_full,Instruct full-data,Instruct full,Instruct,full-data,108,4000,0.69425,486.46875,0.9406642218236811,0.018844745934075036,0.13629912759643048,0.969548786059022,0.9640081999823451
instr_full,Instruct full-data,Instruct full,Instruct,full-data,114,4000,0.70225,480.734375,0.9599838592112064,0.014257735589126241,0.09545411029830575,0.9947813740000129,0.9693083669990301
instr_full,Instruct full-data,Instruct full,Instruct,full-data,120,4000,0.7005,479.734375,0.9427497810684144,0.020603922352165682,0.14701675708056428,0.9838405922055244,0.9631192199885845
instr_full,Instruct full-data,Instruct full,Instruct,full-data,126,4000,0.69825,458.125,0.9670442938804626,0.015707286474935245,0.1126080570393242,0.9971174942329526,0.9671805752441287
instr_full,Instruct full-data,Instruct full,Instruct,full-data,132,4000,0.70075,480.21875,0.9542453908361495,0.01621672831606702,0.10280934534966946,0.9920906508341432,0.9674610570073128
instr_full,Instruct full-data,Instruct full,Instruct,full-data,138,4000,0.70075,464.9375,0.9467671478632838,0.01727936777206196,0.12633242330048233,0.9800175013078842,0.9663493018597364
instr_full,Instruct full-data,Instruct full,Instruct,full-data,144,4000,0.70625,472.21875,0.959574593231082,0.016288693104797858,0.10890158050460741,0.997728724963963,0.9668554225936532
instr_full,Instruct full-data,Instruct full,Instruct,full-data,150,4000,0.697,448.421875,0.9542122548446059,0.014297233065008186,0.10010849981335923,0.9786687968298793,0.9687104467302561
instr_full,Instruct full-data,Instruct full,Instruct,full-data,156,4000,0.69975,476.0625,0.9549162690527737,0.015798427957633976,0.10755925078410655,0.9900182811543345,0.9664933383464813
instr_full,Instruct full-data,Instruct full,Instruct,full-data,162,4000,0.704,475.6875,0.9413422129582614,0.018939245212095557,0.12101096677361056,0.977604913059622,0.9646755810827017
instr_full,Instruct full-data,Instruct full,Instruct,full-data,168,4000,0.7025,488.171875,0.9487435529008508,0.016358114691684023,0.11039649960002862,0.9885563589632511,0.9668690171092749
instr_full,Instruct full-data,Instruct full,Instruct,full-data,174,4000,0.702,458.28125,0.9557556109502912,0.01733068902467494,0.12723737937631086,0.986609136685729,0.9653787072747946
instr_full,Instruct full-data,Instruct full,Instruct,full-data,180,4000,0.70175,452.6875,0.9673392567783594,0.011513362445839448,0.08373942275648005,0.9982896381989121,0.970998041331768
