formal_label,run_name,run_id,step,training_global_step,actor_entropy,actor_kl_loss,actor_ppo_kl,actor_pg_loss,train_response_length_mean,val_reward_mean,val_reward_pass1,val_reward_pass8,val_reward_best8_mean,val_aux_response_length_mean,val_token_entropy_mean,val_low_confidence_ratio,val_token_response_length_mean,val_top1_prob_mean,val_eos_prob_mean,val_topk_mass_mean,val_analyzed_samples,val_analyzed_sample_fraction
Base baseline (n=8),base_align_exp1_20260401_141352,refyqg089cx5qvp3g7zbo,76,76.0,0.1111143678426742,0.0001229772990143,4.036733095258427e-05,7.466220358764986e-05,520.396484375,,,,,,,,,,,,,
Base baseline (n=8),base_align_exp1_20260401_141352,refyqg089cx5qvp3g7zbo,77,77.0,0.1093501299619674,0.0001303411846578,-1.3445431841674347e-05,5.413379221863579e-05,512.873046875,,,,,,,,,,,,,
Base baseline (n=8),base_align_exp1_20260401_141352,refyqg089cx5qvp3g7zbo,78,78.0,0.1134970411658287,0.0001234205960543,1.6140610664905353e-05,0.0001560209748276,527.376953125,0.54975,0.54975,0.798,0.768512,622.921875,0.2322537626971251,0.0440464544610831,622.921875,0.9270422136008846,0.0014974944514217,0.9894225965711296,64.0,0.016
Base baseline (n=8),base_align_exp1_20260401_141352,refyqg089cx5qvp3g7zbo,79,79.0,0.1235610246658325,0.0001236622709228,1.1884955243290918e-05,0.0001585341797181,529.900390625,,,,,,,,,,,,,
Base baseline (n=8),base_align_exp1_20260401_141352,refyqg089cx5qvp3g7zbo,80,80.0,0.1135201603174209,0.0001242069479303,-2.789055423946252e-05,0.0001373505710944,521.416015625,,,,,,,,,,,,,
Base baseline (n=8),base_align_exp1_20260401_141352,refyqg089cx5qvp3g7zbo,81,81.0,0.1126443147659301,0.000124131026908,-8.454241456234968e-06,9.010848225443624e-05,524.220703125,,,,,,,,,,,,,
Base baseline (n=8),base_align_exp1_20260401_141352,refyqg089cx5qvp3g7zbo,82,82.0,0.112692728638649,0.0001254880008616,3.7404072259050736e-05,0.0001738560340527,524.380859375,,,,,,,,,,,,,
Base baseline (n=8),base_align_exp1_20260401_141352,refyqg089cx5qvp3g7zbo,83,83.0,0.1119965836405754,0.0001226233655415,-1.4764621796281574e-06,0.000172305023625,524.193359375,,,,,,,,,,,,,
Base baseline (n=8),base_align_exp1_20260401_141352,refyqg089cx5qvp3g7zbo,84,84.0,0.1148592978715896,0.0001299988463614,2.547270850161709e-05,0.0001551733539599,528.99609375,0.539,0.539,0.804,0.7647780000000001,590.765625,0.2267495872463052,0.0421592742468724,590.765625,0.924450699656058,0.001624351552774,0.99145258241362,64.0,0.016
Base baseline (n=8),base_align_exp1_20260401_141352,refyqg089cx5qvp3g7zbo,85,85.0,0.1159394681453704,0.0001307385679041,2.65073545504535e-05,0.0001405502762281,525.068359375,,,,,,,,,,,,,
Base baseline (n=8),base_align_exp1_20260401_141352,refyqg089cx5qvp3g7zbo,86,86.0,0.1123106330633163,0.0001291922086608,-1.9920593991695767e-05,0.0001009382222036,516.70703125,,,,,,,,,,,,,
Base baseline (n=8),base_align_exp1_20260401_141352,refyqg089cx5qvp3g7zbo,87,87.0,0.1167494505643844,0.0001320405910831,1.6050426987490596e-05,0.0002460604209773,532.02734375,,,,,,,,,,,,,
