step,training/global_step,training/global_step_timestamp,actor/entropy,actor/entropy_timestamp,actor/kl_loss,actor/kl_loss_timestamp,actor/ppo_kl,actor/ppo_kl_timestamp,actor/pg_loss,actor/pg_loss_timestamp,response_length/mean,response_length/mean_timestamp,val-core/math500/reward/mean@8,val-core/math500/reward/mean@8_timestamp,val-core/math500/reward/pass@1,val-core/math500/reward/pass@1_timestamp,val-core/math500/reward/pass@8,val-core/math500/reward/pass@8_timestamp,val-core/math500/reward/best@8/mean,val-core/math500/reward/best@8/mean_timestamp,val-aux/math500/response_length/mean@8,val-aux/math500/response_length/mean@8_timestamp,val-token/math500/summary/token_entropy_mean,val-token/math500/summary/token_entropy_mean_timestamp,val-token/math500/summary/low_confidence_token_ratio,val-token/math500/summary/low_confidence_token_ratio_timestamp,val-token/math500/summary/response_length_mean,val-token/math500/summary/response_length_mean_timestamp,val-token/math500/summary/top1_prob_mean,val-token/math500/summary/top1_prob_mean_timestamp,val-token/math500/summary/eos_prob_mean,val-token/math500/summary/eos_prob_mean_timestamp,val-token/math500/summary/topk_mass_mean,val-token/math500/summary/topk_mass_mean_timestamp,val-token/math500/summary/analyzed_samples,val-token/math500/summary/analyzed_samples_timestamp,val-token/math500/summary/analyzed_sample_fraction,val-token/math500/summary/analyzed_sample_fraction_timestamp
82,82.0,1775161732000.0,0.0588347949087619,1775161732000.0,2.9948015345837572e-05,1775161732000.0,-2.052398180052428e-05,1775161732000.0,0.0,1775161732000.0,513.49609375,1775161732000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
83,83.0,1775161858000.0,0.0609097629785537,1775161858000.0,2.842569556804619e-05,1775161858000.0,-7.33459588020402e-06,1775161858000.0,-2.2623016775469296e-06,1775161858000.0,514.529296875,1775161858000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
84,84.0,1775162263000.0,0.0579697638750076,1775162263000.0,2.871832815998232e-05,1775162263000.0,-2.015828204848802e-05,1775162263000.0,7.311536137422081e-06,1775162263000.0,512.1328125,1775162263000.0,0.687,1775162263000.0,0.687,1775162263000.0,0.85,1775162263000.0,0.8258,1775162263000.0,474.40625,1775162263000.0,0.2417419599564868,1775162263000.0,0.0323430604044529,1775162263000.0,474.40625,1775162263000.0,0.9508250503937064,1775162263000.0,0.0021107102950471,1775162263000.0,0.9839926568205888,1775162263000.0,64.0,1775162263000.0,0.016,1775162263000.0
85,85.0,1775162386000.0,0.0579735897481441,1775162386000.0,2.925880124493574e-05,1775162386000.0,1.673748933395114e-05,1775162386000.0,1.3671615306520837e-07,1775162386000.0,511.91015625,1775162386000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
86,86.0,1775162512000.0,0.0590221993625164,1775162512000.0,2.81811330786752e-05,1775162512000.0,-1.4609940775400789e-05,1775162512000.0,3.5462899177218787e-06,1775162512000.0,514.70703125,1775162512000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
87,87.0,1775162638000.0,0.0594425275921821,1775162638000.0,2.833072594299324e-05,1775162638000.0,-1.8683892284876435e-05,1775162638000.0,9.53249036683701e-06,1775162638000.0,515.669921875,1775162638000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
88,88.0,1775162771000.0,0.0583096556365489,1775162771000.0,2.689480238871056e-05,1775162771000.0,-4.672884714329584e-05,1775162771000.0,2.601254527689889e-05,1775162771000.0,517.240234375,1775162771000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
89,89.0,1775162898000.0,0.0586715191602706,1775162898000.0,2.943886063278001e-05,1775162898000.0,2.7996816993169915e-05,1775162898000.0,0.0,1775162898000.0,514.962890625,1775162898000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
90,90.0,1775163300000.0,0.0590121410787105,1775163300000.0,2.8517695330521065e-05,1775163300000.0,-6.160925068066092e-05,1775163300000.0,4.397470547701232e-06,1775163300000.0,512.123046875,1775163300000.0,0.69025,1775163300000.0,0.69025,1775163300000.0,0.858,1775163300000.0,0.829134,1775163300000.0,483.390625,1775163300000.0,0.2364336381182202,1775163300000.0,0.0298348256133432,1775163300000.0,483.390625,1775163300000.0,0.9527541710309524,1775163300000.0,0.0020601482810903,1775163300000.0,0.9842862112780988,1775163300000.0,64.0,1775163300000.0,0.016,1775163300000.0
91,91.0,1775163426000.0,0.0582516752183437,1775163426000.0,2.845005026941294e-05,1775163426000.0,3.1106988442553e-05,1775163426000.0,5.925076038693078e-07,1775163426000.0,512.943359375,1775163426000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
92,92.0,1775163551000.0,0.0587133876979351,1775163551000.0,2.728161933518436e-05,1775163551000.0,-8.95898499131409e-06,1775163551000.0,0.0,1775163551000.0,514.642578125,1775163551000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
93,93.0,1775163675000.0,0.0601978972554206,1775163675000.0,2.8390890825846785e-05,1775163675000.0,-4.915658857385097e-05,1775163675000.0,0.0,1775163675000.0,513.681640625,1775163675000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
94,94.0,1775163799000.0,0.0578801669180393,1775163799000.0,2.9187922383044903e-05,1775163799000.0,-5.777272728657579e-06,1775163799000.0,0.0,1775163799000.0,513.48046875,1775163799000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
95,95.0,1775163924000.0,0.0601641833782196,1775163924000.0,2.8069236908123685e-05,1775163924000.0,-3.1857020807990466e-05,1775163924000.0,0.0,1775163924000.0,516.109375,1775163924000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
96,96.0,1775164323000.0,0.058934174478054,1775164323000.0,2.910407882694699e-05,1775164323000.0,-3.081182280539885e-05,1775164323000.0,1.5205159797915258e-06,1775164323000.0,513.515625,1775164323000.0,0.687,1775164323000.0,0.687,1775164323000.0,0.84,1775164323000.0,0.818622,1775164323000.0,460.21875,1775164323000.0,0.1593884785840538,1775164323000.0,0.0235282134854349,1775164323000.0,460.21875,1775164323000.0,0.9596030226936892,1775164323000.0,0.002159181620298,1775164323000.0,0.9921879279133484,1775164323000.0,64.0,1775164323000.0,0.016,1775164323000.0
97,97.0,1775164447000.0,0.0584558956325054,1775164447000.0,2.8703935658569435e-05,1775164447000.0,-2.392815508089896e-05,1775164447000.0,0.0,1775164447000.0,514.376953125,1775164447000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
98,98.0,1775164571000.0,0.058309119194746,1775164571000.0,2.886357559717112e-05,1775164571000.0,2.4671412571564133e-05,1775164571000.0,0.0,1775164571000.0,514.19140625,1775164571000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
99,99.0,1775164697000.0,0.0592777468264102,1775164697000.0,2.745580954766069e-05,1775164697000.0,-1.6226899388405158e-05,1775164697000.0,2.4009013941395096e-06,1775164697000.0,515.572265625,1775164697000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
100,100.0,1775164893000.0,0.0586458034813404,1775164893000.0,2.7617069914498416e-05,1775164893000.0,2.28641832391574e-05,1775164893000.0,0.0,1775164893000.0,517.396484375,1775164893000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
101,101.0,1775165017000.0,0.0601323805749416,1775165017000.0,2.704344172599349e-05,1775165017000.0,-1.5095411759702417e-05,1775165017000.0,-1.5567102309432812e-06,1775165017000.0,513.060546875,1775165017000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
102,102.0,1775165424000.0,0.0626471191644668,1775165424000.0,2.7373399063890247e-05,1775165424000.0,-6.692279459485917e-06,1775165424000.0,1.3438379937724676e-05,1775165424000.0,514.0546875,1775165424000.0,0.6885,1775165424000.0,0.6885,1775165424000.0,0.846,1775165424000.0,0.8208139999999999,1775165424000.0,498.78125,1775165424000.0,0.1009538947591117,1775165424000.0,0.0153499154188334,1775165424000.0,498.78125,1775165424000.0,0.9676336442966388,1775165424000.0,0.0020254674068213,1775165424000.0,0.9975883470024652,1775165424000.0,64.0,1775165424000.0,0.016,1775165424000.0
103,103.0,1775165550000.0,0.0571312643587589,1775165550000.0,2.969376988914973e-05,1775165550000.0,1.851694389465308e-05,1775165550000.0,0.0,1775165550000.0,515.22265625,1775165550000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
104,104.0,1775165674000.0,0.0583157502114772,1775165674000.0,2.954011688771629e-05,1775165674000.0,3.2976037796617064e-05,1775165674000.0,0.0,1775165674000.0,513.208984375,1775165674000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
105,105.0,1775165799000.0,0.0599703826010227,1775165799000.0,2.61637398253356e-05,1775165799000.0,-1.5652964240331355e-06,1775165799000.0,0.0,1775165799000.0,517.05078125,1775165799000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
106,106.0,1775165926000.0,0.0592567399144172,1775165926000.0,2.7720552786547618e-05,1775165926000.0,-1.4922137552275672e-05,1775165926000.0,0.0,1775165926000.0,516.509765625,1775165926000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
107,107.0,1775166050000.0,0.0602185353636741,1775166050000.0,2.6307205036602e-05,1775166050000.0,-1.1321000585429177e-05,1775166050000.0,0.0,1775166050000.0,512.875,1775166050000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
108,108.0,1775166456000.0,0.0588043518364429,1775166456000.0,2.5383346766716383e-05,1775166456000.0,-1.1630626336245342e-05,1775166456000.0,0.0,1775166456000.0,515.1953125,1775166456000.0,0.68475,1775166456000.0,0.68475,1775166456000.0,0.848,1775166456000.0,0.824812,1775166456000.0,471.125,1775166456000.0,0.1623065834748836,1775166456000.0,0.0226518970549217,1775166456000.0,471.125,1775166456000.0,0.9610985808803916,1775166456000.0,0.0020784452601053,1775166456000.0,0.991335318998811,1775166456000.0,64.0,1775166456000.0,0.016,1775166456000.0
109,109.0,1775166585000.0,0.0607591234147548,1775166585000.0,2.670396383308571e-05,1775166585000.0,-9.571516184235865e-06,1775166585000.0,0.0,1775166585000.0,518.0,1775166585000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
110,110.0,1775166710000.0,0.0600473396480083,1775166710000.0,2.776792358361035e-05,1775166710000.0,-1.03631236476609e-05,1775166710000.0,0.0,1775166710000.0,514.576171875,1775166710000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
111,111.0,1775166834000.0,0.0591198466718196,1775166834000.0,2.6776064572686664e-05,1775166834000.0,4.067936282936557e-05,1775166834000.0,0.0,1775166834000.0,513.52734375,1775166834000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
112,112.0,1775166960000.0,0.0594894401729106,1775166960000.0,2.5412615471509525e-05,1775166960000.0,5.558256144233553e-06,1775166960000.0,0.0,1775166960000.0,515.294921875,1775166960000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
113,113.0,1775167085000.0,0.0582430697977542,1775167085000.0,2.563280239442633e-05,1775167085000.0,-3.318116141448613e-05,1775167085000.0,1.8047267076326536e-06,1775167085000.0,516.8125,1775167085000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
114,114.0,1775167488000.0,0.060177631676197,1775167488000.0,2.659055012799172e-05,1775167488000.0,6.914667427970755e-06,1775167488000.0,0.0,1775167488000.0,516.474609375,1775167488000.0,0.69425,1775167488000.0,0.69425,1775167488000.0,0.862,1775167488000.0,0.836076,1775167488000.0,481.1875,1775167488000.0,0.1249218729660563,1775167488000.0,0.0197752954929211,1775167488000.0,481.1875,1775167488000.0,0.9637161113175652,1775167488000.0,0.0020604368339406,1775167488000.0,0.9958556383704966,1775167488000.0,64.0,1775167488000.0,0.016,1775167488000.0
115,115.0,1775167614000.0,0.0580639913678169,1775167614000.0,2.600900309346343e-05,1775167614000.0,-9.005260512395807e-06,1775167614000.0,0.0,1775167614000.0,516.724609375,1775167614000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
116,116.0,1775167740000.0,0.0628340318799018,1775167740000.0,2.7854209069033686e-05,1775167740000.0,-2.0475274531861487e-05,1775167740000.0,5.560877980315127e-06,1775167740000.0,515.935546875,1775167740000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
117,117.0,1775167866000.0,0.0601097606122493,1775167866000.0,2.729952550950543e-05,1775167866000.0,1.9880955566264905e-05,1775167866000.0,1.9018671082449143e-06,1775167866000.0,515.947265625,1775167866000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
118,118.0,1775167991000.0,0.0595979988574981,1775167991000.0,2.727121835022217e-05,1775167991000.0,6.459955213422575e-06,1775167991000.0,-5.046859769208822e-06,1775167991000.0,516.10546875,1775167991000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
119,119.0,1775168118000.0,0.0639159306883812,1775168118000.0,2.66657215135524e-05,1775168118000.0,-1.8198024154258976e-06,1775168118000.0,1.1572791663638782e-05,1775168118000.0,517.966796875,1775168118000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
120,120.0,1775168528000.0,0.059962511062622,1775168528000.0,2.670215197753123e-05,1775168528000.0,-2.66283147487556e-06,1775168528000.0,0.0,1775168528000.0,515.9453125,1775168528000.0,0.686,1775168528000.0,0.686,1775168528000.0,0.848,1775168528000.0,0.8234400000000001,1775168528000.0,493.453125,1775168528000.0,0.1049100437927101,1775168528000.0,0.0164022671859662,1775168528000.0,493.453125,1775168528000.0,0.9669622657592036,1775168528000.0,0.0020108931041428,1775168528000.0,0.9971148539010736,1775168528000.0,64.0,1775168528000.0,0.016,1775168528000.0
121,121.0,1775168651000.0,0.0612344853579998,1775168651000.0,2.7592517160002217e-05,1775168651000.0,-2.1340285175364127e-06,1775168651000.0,-6.101126928115264e-07,1775168651000.0,514.177734375,1775168651000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
122,122.0,1775168777000.0,0.0613107159733772,1775168777000.0,2.547790915841119e-05,1775168777000.0,7.196634833173121e-06,1775168777000.0,1.573336703586392e-06,1775168777000.0,515.9375,1775168777000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
123,123.0,1775168905000.0,0.0604747273027896,1775168905000.0,2.548411546143825e-05,1775168905000.0,-1.0273995803555811e-06,1775168905000.0,0.0,1775168905000.0,516.0078125,1775168905000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
124,124.0,1775169031000.0,0.0624500922858715,1775169031000.0,2.784954242329718e-05,1775169031000.0,2.121576302727135e-05,1775169031000.0,3.8009620766388257e-06,1775169031000.0,517.0234375,1775169031000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
125,125.0,1775169155000.0,0.0611678138375282,1775169155000.0,3.0297817460223087e-05,1775169155000.0,-1.3177939779396295e-06,1775169155000.0,3.541345904523041e-06,1775169155000.0,516.568359375,1775169155000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
126,126.0,1775169562000.0,0.060484655201435,1775169562000.0,2.660345397842434e-05,1775169562000.0,-1.7404848400903727e-05,1775169562000.0,0.0,1775169562000.0,516.033203125,1775169562000.0,0.685,1775169562000.0,0.685,1775169562000.0,0.844,1775169562000.0,0.8200320000000001,1775169562000.0,498.0,1775169562000.0,0.1016276496122161,1775169562000.0,0.0153739959839357,1775169562000.0,498.0,1775169562000.0,0.96732599955486,1775169562000.0,0.001999887325483,1775169562000.0,0.99747633934021,1775169562000.0,64.0,1775169562000.0,0.016,1775169562000.0
127,127.0,1775169686000.0,0.061005599796772,1775169686000.0,2.7267427356036933e-05,1775169686000.0,4.727625846712158e-05,1775169686000.0,0.0,1775169686000.0,516.83984375,1775169686000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
128,128.0,1775169811000.0,0.0631396695971489,1775169811000.0,2.8095801532401765e-05,1775169811000.0,-3.531328663086697e-05,1775169811000.0,0.0,1775169811000.0,512.2578125,1775169811000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
129,129.0,1775169936000.0,0.060830682516098,1775169936000.0,2.7130197313596227e-05,1775169936000.0,6.602018827017719e-06,1775169936000.0,0.0,1775169936000.0,515.412109375,1775169936000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
130,130.0,1775170061000.0,0.0597701705992221,1775170061000.0,2.7365491796160768e-05,1775170061000.0,2.9995792094617e-05,1775170061000.0,8.927427188609727e-06,1775170061000.0,515.662109375,1775170061000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
131,131.0,1775170185000.0,0.0606835409998893,1775170185000.0,2.7448944877050963e-05,1775170185000.0,3.9076528937143085e-05,1775170185000.0,0.0,1775170185000.0,516.359375,1775170185000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
132,132.0,1775170592000.0,0.0667487531900405,1775170592000.0,2.7142959613257744e-05,1775170592000.0,8.08371977090161e-06,1775170592000.0,1.5292351235984825e-05,1775170592000.0,514.0234375,1775170592000.0,0.689,1775170592000.0,0.689,1775170592000.0,0.854,1775170592000.0,0.82807,1775170592000.0,482.546875,1775170592000.0,0.1509082965142437,1775170592000.0,0.0214033610724346,1775170592000.0,482.546875,1775170592000.0,0.9621381121966688,1775170592000.0,0.0021067177122616,1775170592000.0,0.9928770625783894,1775170592000.0,64.0,1775170592000.0,0.016,1775170592000.0
133,133.0,1775170718000.0,0.0594467408955097,1775170718000.0,2.7415210166026327e-05,1775170718000.0,-2.0149409145631125e-05,1775170718000.0,0.0,1775170718000.0,515.578125,1775170718000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
134,134.0,1775170841000.0,0.059545274823904,1775170841000.0,2.7846812386655984e-05,1775170841000.0,-1.8892760342836823e-05,1775170841000.0,0.0,1775170841000.0,516.138671875,1775170841000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
135,135.0,1775170965000.0,0.0597000904381275,1775170965000.0,2.818741895893595e-05,1775170965000.0,-1.00065416770434e-05,1775170965000.0,0.0,1775170965000.0,513.587890625,1775170965000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
136,136.0,1775171090000.0,0.0604044236242771,1775171090000.0,2.705819134973808e-05,1775171090000.0,-2.08990183736546e-05,1775171090000.0,0.0,1775171090000.0,514.794921875,1775171090000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
137,137.0,1775171214000.0,0.0603256858885288,1775171214000.0,2.750587862010434e-05,1775171214000.0,2.1644118746499963e-05,1775171214000.0,-1.0792748980748e-05,1775171214000.0,516.34765625,1775171214000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
138,138.0,1775171615000.0,0.0635555312037468,1775171615000.0,2.897409824598185e-05,1775171615000.0,-4.326199298354538e-06,1775171615000.0,4.202935997454915e-06,1775171615000.0,516.65625,1775171615000.0,0.69225,1775171615000.0,0.69225,1775171615000.0,0.846,1775171615000.0,0.821976,1775171615000.0,474.140625,1775171615000.0,0.1660811711033362,1775171615000.0,0.0228703246004284,1775171615000.0,474.140625,1775171615000.0,0.9600421824434048,1775171615000.0,0.0021085864434153,1775171615000.0,0.9913941571142474,1775171615000.0,64.0,1775171615000.0,0.016,1775171615000.0
139,139.0,1775171740000.0,0.0601376257836818,1775171740000.0,2.9096327029520808e-05,1775171740000.0,4.0222663476807696e-05,1775171740000.0,0.0,1775171740000.0,514.716796875,1775171740000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
140,140.0,1775171866000.0,0.0601065829396247,1775171866000.0,2.80751600492124e-05,1775171866000.0,9.341919728456103e-06,1775171866000.0,0.0,1775171866000.0,514.63671875,1775171866000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
141,141.0,1775171991000.0,0.0623030103743076,1775171991000.0,2.8338353860846155e-05,1775171991000.0,3.474794380098345e-05,1775171991000.0,0.0,1775171991000.0,515.751953125,1775171991000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
142,142.0,1775172116000.0,0.0623854100704193,1775172116000.0,2.681758628853004e-05,1775172116000.0,-1.612806333273209e-05,1775172116000.0,0.0,1775172116000.0,515.12890625,1775172116000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
143,143.0,1775172241000.0,0.0632354617118835,1775172241000.0,2.8791989194587583e-05,1775172241000.0,4.058199977663435e-05,1775172241000.0,0.0,1775172241000.0,513.263671875,1775172241000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
144,144.0,1775172643000.0,0.0613695755600929,1775172643000.0,2.843213905379116e-05,1775172643000.0,2.0603267735896932e-05,1775172643000.0,1.1683992852340452e-05,1775172643000.0,514.533203125,1775172643000.0,0.69125,1775172643000.0,0.69125,1775172643000.0,0.858,1775172643000.0,0.834292,1775172643000.0,474.03125,1775172643000.0,0.1466280889853749,1775172643000.0,0.0209308458039422,1775172643000.0,474.03125,1775172643000.0,0.9620657601520912,1775172643000.0,0.0020830694931577,1775172643000.0,0.992732856605133,1775172643000.0,64.0,1775172643000.0,0.016,1775172643000.0
145,145.0,1775172770000.0,0.0604912787675857,1775172770000.0,2.9320052600922963e-05,1775172770000.0,4.905771922736335e-05,1775172770000.0,0.0,1775172770000.0,513.4765625,1775172770000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
146,146.0,1775172895000.0,0.0610185116529464,1775172895000.0,2.8839669031555104e-05,1775172895000.0,-5.983393553954386e-06,1775172895000.0,0.0,1775172895000.0,514.958984375,1775172895000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
147,147.0,1775173019000.0,0.0599719993770122,1775173019000.0,2.9203774051467235e-05,1775173019000.0,1.4394626419722556e-06,1775173019000.0,-3.074838787142653e-06,1775173019000.0,512.884765625,1775173019000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
148,148.0,1775173145000.0,0.06309275329113,1775173145000.0,2.8982155527046416e-05,1775173145000.0,5.314951685830849e-05,1775173145000.0,1.2287846402614375e-06,1775173145000.0,516.23828125,1775173145000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
149,149.0,1775173270000.0,0.0609626434743404,1775173270000.0,2.8096697221258186e-05,1775173270000.0,-3.223591927836722e-05,1775173270000.0,0.0,1775173270000.0,515.400390625,1775173270000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
150,150.0,1775173673000.0,0.0606299862265586,1775173673000.0,2.8953067442216707e-05,1775173673000.0,1.4514401863952033e-05,1775173673000.0,-4.71818566438742e-08,1775173673000.0,513.671875,1775173673000.0,0.6865,1775173673000.0,0.6865,1775173673000.0,0.846,1775173673000.0,0.820294,1775173673000.0,490.3125,1775173673000.0,0.1958282348530698,1775173673000.0,0.0269917144678138,1775173673000.0,490.3125,1775173673000.0,0.9565006360649077,1775173673000.0,0.0020030305219293,1775173673000.0,0.988896532222828,1775173673000.0,64.0,1775173673000.0,0.016,1775173673000.0
151,151.0,1775173799000.0,0.0608539879322052,1775173799000.0,2.636104055042665e-05,1775173799000.0,-2.573191519150697e-05,1775173799000.0,0.0,1775173799000.0,515.431640625,1775173799000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
152,152.0,1775173932000.0,0.0602580159902572,1775173932000.0,2.7265547489108144e-05,1775173932000.0,8.31242430443524e-06,1775173932000.0,2.58943064181949e-05,1775173932000.0,518.583984375,1775173932000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
153,153.0,1775174058000.0,0.060399692505598,1775174058000.0,2.6664557442046544e-05,1775174058000.0,-6.6799098137337865e-06,1775174058000.0,5.810402399220038e-06,1775174058000.0,518.349609375,1775174058000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
154,154.0,1775174183000.0,0.0622365437448024,1775174183000.0,2.7028157582265067e-05,1775174183000.0,-6.654115459081567e-06,1775174183000.0,0.0,1775174183000.0,513.888671875,1775174183000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
155,155.0,1775174309000.0,0.0622127950191497,1775174309000.0,2.870326960291436e-05,1775174309000.0,-3.426266490968999e-05,1775174309000.0,-7.467107934644446e-06,1775174309000.0,513.431640625,1775174309000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
156,156.0,1775174709000.0,0.0619969293475151,1775174709000.0,2.808626692285543e-05,1775174709000.0,2.225792853893793e-05,1775174709000.0,-2.197148114646552e-05,1775174709000.0,512.154296875,1775174709000.0,0.68825,1775174709000.0,0.68825,1775174709000.0,0.852,1775174709000.0,0.8233360000000001,1775174709000.0,456.65625,1775174709000.0,0.2095815088440079,1775174709000.0,0.0274413193731608,1775174709000.0,456.65625,1775174709000.0,0.9557131283876956,1775174709000.0,0.0021593306887396,1775174709000.0,0.9875234709475832,1775174709000.0,64.0,1775174709000.0,0.016,1775174709000.0
157,157.0,1775174833000.0,0.0624036528170108,1775174833000.0,2.740430315029129e-05,1775174833000.0,1.9564024559826088e-06,1775174833000.0,0.0,1775174833000.0,515.57421875,1775174833000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
158,158.0,1775174959000.0,0.0611106418073177,1775174959000.0,2.5895902378891836e-05,1775174959000.0,4.733684142887995e-06,1775174959000.0,0.0,1775174959000.0,516.376953125,1775174959000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
159,159.0,1775175084000.0,0.0609753839671611,1775175084000.0,2.5891158955460018e-05,1775175084000.0,3.341238627019294e-05,1775175084000.0,0.0,1775175084000.0,513.892578125,1775175084000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
160,160.0,1775175210000.0,0.0620268620550632,1775175210000.0,2.758418331438861e-05,1775175210000.0,1.0711362046222916e-06,1775175210000.0,0.0,1775175210000.0,514.150390625,1775175210000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
161,161.0,1775175335000.0,0.0638419985771179,1775175335000.0,2.80319046943589e-05,1775175335000.0,-2.944549517280848e-05,1775175335000.0,7.571551577711943e-06,1775175335000.0,517.521484375,1775175335000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
162,162.0,1775175739000.0,0.0629731714725494,1775175739000.0,2.8448060856334223e-05,1775175739000.0,-7.207630820182942e-06,1775175739000.0,0.0,1775175739000.0,516.330078125,1775175739000.0,0.68575,1775175739000.0,0.68575,1775175739000.0,0.85,1775175739000.0,0.8227300000000001,1775175739000.0,448.0625,1775175739000.0,0.1018833730955439,1775175739000.0,0.0154484586413725,1775175739000.0,448.0625,1775175739000.0,0.9676078161047266,1775175739000.0,0.0022445808774441,1775175739000.0,0.9973224448865056,1775175739000.0,64.0,1775175739000.0,0.016,1775175739000.0
163,163.0,1775175867000.0,0.0628275200724601,1775175867000.0,2.962892291336061e-05,1775175867000.0,-5.926982512893808e-06,1775175867000.0,-3.0586161301471293e-06,1775175867000.0,514.421875,1775175867000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
164,164.0,1775175993000.0,0.0644862353801727,1775175993000.0,2.676932406942001e-05,1775175993000.0,-2.3345768990878923e-05,1775175993000.0,-1.2239629540999886e-05,1775175993000.0,513.05859375,1775175994000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
165,165.0,1775176121000.0,0.0611234307289123,1775176121000.0,2.6694318520981145e-05,1775176121000.0,-2.16109776662865e-06,1775176121000.0,0.0,1775176121000.0,514.8828125,1775176121000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
166,166.0,1775176246000.0,0.0621036067605018,1775176246000.0,2.9012667361882905e-05,1775176246000.0,9.07574575317871e-06,1775176246000.0,-2.336079887754749e-06,1775176246000.0,512.787109375,1775176246000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
167,167.0,1775176371000.0,0.0620919801294803,1775176371000.0,2.6589066997928512e-05,1775176371000.0,-1.9467923879190607e-05,1775176371000.0,0.0,1775176371000.0,514.494140625,1775176371000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
168,168.0,1775176776000.0,0.063033789396286,1775176776000.0,2.8797208674546937e-05,1775176776000.0,-1.476349068774141e-05,1775176776000.0,0.0,1775176776000.0,514.97265625,1775176776000.0,0.68625,1775176776000.0,0.68625,1775176776000.0,0.842,1775176776000.0,0.819628,1775176776000.0,480.921875,1775176776000.0,0.2981119075633733,1775176776000.0,0.0377855031027648,1775176776000.0,480.921875,1775176776000.0,0.9448781705839158,1775176776000.0,0.002072574594316,1775176776000.0,0.9788131949349976,1775176776000.0,64.0,1775176776000.0,0.016,1775176776000.0
