formal_label,run_name,run_id,step,training_global_step,actor_entropy,actor_kl_loss,actor_ppo_kl,actor_pg_loss,train_response_length_mean,val_reward_mean,val_reward_pass1,val_reward_pass8,val_reward_best8_mean,val_aux_response_length_mean,val_token_entropy_mean,val_low_confidence_ratio,val_token_response_length_mean,val_top1_prob_mean,val_eos_prob_mean,val_topk_mass_mean,val_analyzed_samples,val_analyzed_sample_fraction
Instruct nominal control condition,instruct_b_reward_shuffle_20260403_002727,36jz6dyl5w510dkl2mff2,35,35.0,0.0592267028987407,2.392559021302532e-05,-4.204442796895691e-05,1.053356027114205e-05,516.015625,,,,,,,,,,,,,
Instruct nominal control condition,instruct_b_reward_shuffle_20260403_002727,36jz6dyl5w510dkl2mff2,36,36.0,0.0644688010215759,2.194975968450308e-05,1.5127839676942756e-05,9.42965107242344e-06,515.19921875,0.69275,0.69275,0.846,0.821166,474.484375,0.1197419490193019,0.0179800441268482,474.484375,0.9644144351989504,0.0020843315345131,0.9960808644206962,64.0,0.016
Instruct nominal control condition,instruct_b_reward_shuffle_20260403_002727,36jz6dyl5w510dkl2mff2,37,37.0,0.0592999793589115,2.18773148041862e-05,-2.8220099466125248e-05,4.215128683426883e-06,516.625,,,,,,,,,,,,,
Instruct nominal control condition,instruct_b_reward_shuffle_20260403_002727,36jz6dyl5w510dkl2mff2,38,38.0,0.0590444654226303,2.461644865903168e-05,3.5878154187259786e-05,1.736873855406884e-06,515.76171875,,,,,,,,,,,,,
Instruct nominal control condition,instruct_b_reward_shuffle_20260403_002727,36jz6dyl5w510dkl2mff2,39,39.0,0.0615879967808723,2.328475452273437e-05,-2.802400542678551e-06,1.372112183162244e-05,515.7265625,,,,,,,,,,,,,
Instruct nominal control condition,instruct_b_reward_shuffle_20260403_002727,36jz6dyl5w510dkl2mff2,40,40.0,0.0612521469593048,2.167264799624036e-05,6.496929344734781e-06,3.5869998100679368e-06,518.697265625,,,,,,,,,,,,,
Instruct nominal control condition,instruct_b_reward_shuffle_20260403_002727,36jz6dyl5w510dkl2mff2,41,41.0,0.0626878589391708,2.30271556809214e-05,8.96841760456013e-06,-1.396552579535637e-05,520.9921875,,,,,,,,,,,,,
Instruct nominal control condition,instruct_b_reward_shuffle_20260403_002727,36jz6dyl5w510dkl2mff2,42,42.0,0.0612005107104778,2.40099031074692e-05,1.1996699513499437e-06,1.1775151506299151e-05,516.193359375,0.68,0.68,0.856,0.8277819999999999,479.3125,0.1216204057291319,0.0188746903116442,479.3125,0.9625063846561772,0.0020709912206315,0.9960233315539836,64.0,0.016
Instruct nominal control condition,instruct_b_reward_shuffle_20260403_002727,36jz6dyl5w510dkl2mff2,43,43.0,0.0581017658114433,2.2469533540459e-05,-2.202302788179011e-05,0.0,519.107421875,,,,,,,,,,,,,
Instruct nominal control condition,instruct_b_reward_shuffle_20260403_002727,36jz6dyl5w510dkl2mff2,44,44.0,0.0616334341466426,2.4422157032688577e-05,3.617957634705071e-05,0.0,515.111328125,,,,,,,,,,,,,
Instruct nominal control condition,instruct_b_reward_shuffle_20260403_002727,36jz6dyl5w510dkl2mff2,45,45.0,0.0719365701079368,2.3568604813561933e-05,-8.376525961750758e-06,7.37560822017258e-06,515.939453125,,,,,,,,,,,,,
Instruct nominal control condition,instruct_b_reward_shuffle_20260403_002727,36jz6dyl5w510dkl2mff2,46,46.0,0.057718064635992,2.307177910054747e-05,-1.4435241180166258e-05,0.0,518.751953125,,,,,,,,,,,,,
Instruct nominal control condition,instruct_b_reward_shuffle_20260403_002727,36jz6dyl5w510dkl2mff2,47,47.0,0.0608645938336849,2.5596581100018057e-05,-5.7314279415132674e-05,9.976186447602233e-06,515.1875,,,,,,,,,,,,,
Instruct nominal control condition,instruct_b_reward_shuffle_20260403_002727,36jz6dyl5w510dkl2mff2,48,48.0,0.0602954365313053,2.5128688701414603e-05,3.0056296164149288e-06,1.1224457921343856e-05,517.47265625,0.6795,0.6795,0.848,0.821758,479.65625,0.3030211874713135,0.0401654830933611,479.65625,0.9423570870902688,0.0021135017292314,0.9785389192827098,64.0,0.016
Instruct nominal control condition,instruct_b_reward_shuffle_20260403_002727,36jz6dyl5w510dkl2mff2,49,49.0,0.060030773282051,2.485652485972878e-05,2.844901364706942e-06,1.2337432053755035e-06,516.41015625,,,,,,,,,,,,,
Instruct nominal control condition,instruct_b_reward_shuffle_20260403_002727,36jz6dyl5w510dkl2mff2,50,50.0,0.0567740052938461,2.5686763214238795e-05,-1.7933166275074797e-05,7.70847691455856e-06,515.865234375,,,,,,,,,,,,,
Instruct nominal control condition,instruct_b_reward_shuffle_20260403_002727,36jz6dyl5w510dkl2mff2,51,51.0,0.0579745173454284,2.3916245254440582e-05,1.284922070965422e-07,2.424207195872441e-06,513.5078125,,,,,,,,,,,,,
Instruct nominal control condition,instruct_b_reward_shuffle_20260403_002727,36jz6dyl5w510dkl2mff2,52,52.0,0.0579949505627155,2.3308092966800587e-05,2.411771187871281e-05,0.0,515.44140625,,,,,,,,,,,,,
Instruct nominal control condition,instruct_b_reward_shuffle_20260403_002727,36jz6dyl5w510dkl2mff2,53,53.0,0.063085600733757,2.4215266073213115e-05,9.02150554926706e-06,2.1691466827178374e-06,515.13671875,,,,,,,,,,,,,
Instruct nominal control condition,instruct_b_reward_shuffle_20260403_002727,36jz6dyl5w510dkl2mff2,54,54.0,0.0583320371806621,2.526371859801202e-05,-1.5818083346275102e-05,3.97010262531694e-06,515.880859375,0.6875,0.6875,0.844,0.818902,498.5625,0.1563385009646072,0.0222828130876269,498.5625,0.9607479960544524,0.0019593488019189,0.9919977009976376,64.0,0.016
Instruct nominal control condition,instruct_b_reward_shuffle_20260403_002727,36jz6dyl5w510dkl2mff2,55,55.0,0.0605740249156951,2.4808135680842724e-05,2.0124937326393425e-05,0.0,519.556640625,,,,,,,,,,,,,
Instruct nominal control condition,instruct_b_reward_shuffle_20260403_002727,36jz6dyl5w510dkl2mff2,56,56.0,0.0613545477390289,2.5874089793376243e-05,1.934946030246465e-05,1.5914414689177647e-05,514.697265625,,,,,,,,,,,,,
Instruct nominal control condition,instruct_b_reward_shuffle_20260403_002727,36jz6dyl5w510dkl2mff2,57,57.0,0.0584592930972576,2.5990899203520712e-05,6.56487728711852e-06,4.985759005649015e-06,519.123046875,,,,,,,,,,,,,
